repo_path,source,source_tag,sha256,size,source_mtime,action,note
release/aase-release/pretrained/aag/meta_llama_Llama_3.2_1B_Instruct.json,testingaase/aase-release/pretrained/aag/meta_llama_Llama_3.2_1B_Instruct.json,release,74b6f47ce8cbb26748afcde6a84fd6eec0ddb0c0f8beabb8fe124a997b0ec473,569,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/aag/meta_llama_Llama_3.2_1B_Instruct.npy,testingaase/aase-release/pretrained/aag/meta_llama_Llama_3.2_1B_Instruct.npy,release,e2a161dda2801905238f5e0309dfa442abec1159807b4238fe12b96121532f00,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/aag/meta_llama_Llama_3.2_3B_Instruct.json,testingaase/aase-release/pretrained/aag/meta_llama_Llama_3.2_3B_Instruct.json,release,c323ac6e4e514eed52972bc3d5fbf87b508907df75688a43ecf7cf7540d46fe3,568,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/aag/meta_llama_Llama_3.2_3B_Instruct.npy,testingaase/aase-release/pretrained/aag/meta_llama_Llama_3.2_3B_Instruct.npy,release,fa19b8acd4b3aeb65c543a201079dc83f7cbdcef3e8b1005151e56a71109bfc0,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_2_2b_it.json,testingaase/aase-release/pretrained/af/google_gemma_2_2b_it.json,release,ee871e4fed2d718daed7892cec08b52fe8e4b473729f1112355436c10f3b5c01,570,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_2_2b_it.npy,testingaase/aase-release/pretrained/af/google_gemma_2_2b_it.npy,release,4fe939c2b5dc6bb3907ac6df69b9e6435f4cee4e8e76680b1f5e3fd7502b88ce,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_2_9b_it.json,testingaase/aase-release/pretrained/af/google_gemma_2_9b_it.json,release,0022f200fffbff0b683e4ef556d5ab7bc9b4c6845d587a074868a9e56fcd0739,540,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_2_9b_it.npy,testingaase/aase-release/pretrained/af/google_gemma_2_9b_it.npy,release,8575c1f7917ec2345a40c3daf0290557847e8ec797688a4b1ce8ab81e5beb77a,14464,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_3_1b_it.json,testingaase/aase-release/pretrained/af/google_gemma_3_1b_it.json,release,edff01cc3b2eb830e4e3910afa12a86975d60b026ba7ae8cbcbeb751a3469a08,558,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_3_1b_it.npy,testingaase/aase-release/pretrained/af/google_gemma_3_1b_it.npy,release,e0ada17b5dea3cc5e3cd87fb5f3c04650beb765f944a0c70fe750c470efae3c9,4736,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_3_4b_it.json,testingaase/aase-release/pretrained/af/google_gemma_3_4b_it.json,release,73fad61cb16678779bf7df4f3ee0c0df2df8b20d5a279294539ceaa94e7faf1f,378,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/google_gemma_3_4b_it.npy,testingaase/aase-release/pretrained/af/google_gemma_3_4b_it.npy,release,7a82f6c855ef1be3d3496841e5ee45e0ce9a0cdaee271c4a7ef686c7f78f1456,10368,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.1_8B_Instruct.json,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.1_8B_Instruct.json,release,06301c6146dffd6b6eef77ad52878487128acef223f42888fda42008aa884860,555,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.1_8B_Instruct.npy,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.1_8B_Instruct.npy,release,f048d31399dce406e74b02ae63d08931f1184f0a8bbf152d4d0d0611134347f6,16512,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.2_1B_Instruct.json,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.2_1B_Instruct.json,release,e2bd68cb086d1da6c6e55946dcf3cb668666f8ee97d32e0ff2443b3d35e99cb2,554,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.2_1B_Instruct.npy,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.2_1B_Instruct.npy,release,a4bec17a9fbafb9f2b5b85deb6e1f83db424d1c1ee31a1c966ea501fa0dabd74,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.2_3B_Instruct.json,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.2_3B_Instruct.json,release,1e442df2bb1a5757ba8ba0188e9a5d26d2923ae89c023dabcbfa98eac0e5db5e,555,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/af/meta_llama_Llama_3.2_3B_Instruct.npy,testingaase/aase-release/pretrained/af/meta_llama_Llama_3.2_3B_Instruct.npy,release,a93796372736f7a23f4cbcde9902a92ec816fb7f76159c0747c2fbb8f167910b,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_crisis.json,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_crisis.json,release,c88186b3880ec5c6e6b67f4233d44f7c8d0e5d58c58524acbfd49f035d44d762,595,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_crisis.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_crisis.npy,release,a930cde4f125657d835838995e8a62fb1ef3ad6a0accbf731cec0ac40503d0a5,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_financial.json,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_financial.json,release,96157d94aeca586a0bca6211b6d82f5ce6f961035d4b6015f1c9114eac62e6db,594,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_financial.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_financial.npy,release,a616a65dc4e86c4f76a7aee89cb423dca5bb56b4778fa74c6953b727b3ae065f,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_legal.json,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_legal.json,release,d280203d5cd24bddbf71706800926b5617d07bb2d5896298050d3a64942d23ce,584,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_legal.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_legal.npy,release,5d1641ce0fcacdfd3283e60b3ab574d96411b3af97f5833bfb659dbe47cfd69f,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_medical.json,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_medical.json,release,7c02f4d37472d7e3702f6ad66b7d513ba27ae3a671f5a51d344782e69ac262d3,588,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_medical.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_medical.npy,release,75aaf1571bf338e40f672456ac2e005fbf640d95c99adca653cae2dcb882fa0f,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_medical_advice.json,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_medical_advice.json,release,8e810b14a16209324b6373ac91365176a7cf892806d6fdde596aa115c5a0957e,416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_2b_it_medical_advice.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_2b_it_medical_advice.npy,release,fab555a89768eb0d5f5c4e248c7e95f400df14c2cc813c8542e06e3966dafed4,9344,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_crisis.json,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_crisis.json,release,d1c8d6a8956b566b02826df74786e993152e9c25823869060d63825bdea548d0,570,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_crisis.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_crisis.npy,release,8f6c40240f9857243dc4e1253b3f3ca7a35c3adcc56c7effd1185c2750831846,14464,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_financial.json,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_financial.json,release,dbc1ed171d2e6eb6c96c8a7967dc59dbf44c0fb1208537583de6675308903484,567,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_financial.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_financial.npy,release,bef94e886d38a9f92d41577a17365ff49b1d6596f712e743ce79dd25d7b76666,14464,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_legal.json,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_legal.json,release,13205f011b67f945d429d5ea7ae563adaff28630b433b6675839528ce53d4405,559,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_legal.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_legal.npy,release,5a11c43c55c60f920272dcd34b9877acbc7afd89450f0a87ed29a00b84259cef,14464,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_medical.json,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_medical.json,release,b151d1741c7b45dae57a6afae5b11a33daf67fdd22ea7fec86e8031d5ad1dc5b,566,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_2_9b_it_medical.npy,testingaase/aase-release/pretrained/apc/google_gemma_2_9b_it_medical.npy,release,7041b3ead5824425fbb00e9e4340622fb21aecf2ff860e431a584d2b175f200f,14464,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_crisis.json,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_crisis.json,release,1e3e7e5bc378223eb96c2b4ecfda1c72518a089b98842b90c720f66895132491,570,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_crisis.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_crisis.npy,release,19306cdd28d7dba09e58ad29c9717d30e0e424a5f24be12a0909006629e467ed,4736,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_financial.json,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_financial.json,release,3a9382077091a5c08c045e5ceebad867fb2dcd9e1e2e75fdbf1197e8a57f1313,569,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_financial.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_financial.npy,release,e46f7b9f2bd0e18c25a43ff81eb0e59257ffd796b7bf5e365841885d54060fa9,4736,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_legal.json,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_legal.json,release,3f59ff64eb80bad87be07e60590e0b1beeebec6ca9e7ea4851b640da2c88e523,559,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_legal.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_legal.npy,release,435066799799cb1380de24881f57ae27956059ff8f93148bc0be84abc4314d57,4736,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_medical.json,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_medical.json,release,3fd2d60424c09509dc606b3ef4054b00da1190145c4d4e33b63d8d84be9515fe,564,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_1b_it_medical.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_1b_it_medical.npy,release,1220e202a2ad7c96128f4ee3e87a3073aa4287bfc2dab39f66404cbc455b15a9,4736,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_crisis.json,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_crisis.json,release,893c6fe8c183558a5cfb3b81575cd241d1d38b6530745f05c7d0f7599649c146,384,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_crisis.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_crisis.npy,release,2d3baf11889527ed6ef84a0514c84ddd1b67f945b2b990aed0ec63c06ab5c2e9,10368,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_financial.json,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_financial.json,release,9214e448f06b6d9216ec2f35172e2096939550e4c88123c2273d15decc1bc48c,420,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_financial.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_financial.npy,release,c93d048f8fb68bf6a2bf54c0462289fe30a78f125e4a302d871b49194f098ed0,10368,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_legal.json,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_legal.json,release,f91cdad818756c1ace015d4bcaa6aee1e05241471485f00d17ea912e36063367,416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_legal.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_legal.npy,release,c93d048f8fb68bf6a2bf54c0462289fe30a78f125e4a302d871b49194f098ed0,10368,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_medical.json,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_medical.json,release,6eb3e63f09b5b39c53033f67df893a1629f3f0bcd9a86c76603dc493e10b2488,388,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/google_gemma_3_4b_it_medical.npy,testingaase/aase-release/pretrained/apc/google_gemma_3_4b_it_medical.npy,release,ae505c22efec57534cb5c8f9e8033877fb0ac910fc48566e1aa85340b8ce1227,10368,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_crisis.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_crisis.json,release,f5724955249c2cfd1b50ef519c6d901c4e97c28f38a89b833410ee7cfef9b756,579,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_crisis.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_crisis.npy,release,2e0bc1452b2666e263dd3fcd3c2c0b5efe14a0c6038f292f360a17119da78c20,16512,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_financial.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_financial.json,release,bf5a99e52c5861c0f4858483ff915a5ef330460608b812b82ce53e030f987f19,579,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_financial.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_financial.npy,release,7eb7989809a1d8aef9d59cb2be7a546dfec2558fcdc1b717e0f467b1c66ede21,16512,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_legal.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_legal.json,release,975972adb1e635175ee761565c6077ee2fb389d9ffeb131ceda4bbf804fb445b,571,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_legal.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_legal.npy,release,01430f27700af2010010b6529efe72930c1269d637c74546ee147ec284b2bcfa,16512,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_medical.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_medical.json,release,fe1e4863ffe2ee34423dd896598206aa7091ed21be85f288fd1b99e5f854f4b9,573,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_medical.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.1_8B_Instruct_medical.npy,release,1e3d4e20067ceaa7c811cf058af2d45b2f8ce0c1e409e46eb79387eb569bf0e9,16512,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_crisis.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_crisis.json,release,d66cf963577c953e107b4d59cf84e05f1290ae6692852dbe8010a3d4ee45b6a9,577,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_crisis.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_crisis.npy,release,98a3189fd6dfde1ed28a9170fdfb6b0877b933df768a1c7889757cc8f7f1e490,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_financial.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_financial.json,release,9797a5eceb0b12445bdbc4c9d35507fcda0fb38a15bd8857acd3207ec38302dd,580,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_financial.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_financial.npy,release,1d65388310090deed7fe4cf505aabee3bd63f050f3b3b5fbd5b24e761dffc6a8,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_legal.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_legal.json,release,5a9bde518d6c451d577282b423d3795d50c650f374ea6a51ff108110d0cf4310,568,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_legal.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_legal.npy,release,95e1e5d066e7333580415852fdb0dff7f039839f1c4954214921162871b7c956,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_medical.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_medical.json,release,002721110ee029d8f1879d9ced72dbc9aec9cca81a930a71d3ed8bb8307b5a91,573,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_medical.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_1B_Instruct_medical.npy,release,6b94361eb87699f76dda2823cc2b2962f44d1594625edae6ac2a567f4df89a45,8320,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_crisis.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_crisis.json,release,fdb90c598c75473f00799df40b92246154464483d69af8fd998e84f67ea37a25,581,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_crisis.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_crisis.npy,release,fab635cc32a03942406d6c5ce604d79f3b54f1365855d5b71f126785605e4f03,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_financial.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_financial.json,release,b0b8adec87ed6209995658f4d071fb04245ec5e03c6ca0d1ce21932745fedd8d,581,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_financial.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_financial.npy,release,c2dc1212a5463419acf0764e883d0fa70e25aca00ba6728e5abd35bab326397c,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_legal.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_legal.json,release,928c97294d4691ed90bc8f0486ca8a80fca6680b9649b71a1d2f3ddc5544d23c,571,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_legal.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_legal.npy,release,6967bb161406a3a42d8932979a8d8e8cad1a47ebec0079a8346c624503ed6b96,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_medical.json,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_medical.json,release,36baa0e93747f0c21e5fa9f3ee3bfec2b3491b8069b8514fd1b51710490baf34,575,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_medical.npy,testingaase/aase-release/pretrained/apc/meta_llama_Llama_3.2_3B_Instruct_medical.npy,release,66e67cbc193c4bae871374ab8e79f5e1fa30ca536afcc30fbeef40fac62cef98,12416,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/generation_summary.json,testingaase/aase-release/pretrained/generation_summary.json,release,2679083aa8f420bfb2c28753bbeddf7acf49cdc769b0bfd38bf023066e6840de,822,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/google_gemma_2_2b_it_summary.json,testingaase/aase-release/pretrained/google_gemma_2_2b_it_summary.json,release,47004b0a7ecf05534b4f86470ec8aa92e3a741050c3395532874955d18aef6d7,2486,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/google_gemma_2_9b_it_summary.json,testingaase/aase-release/pretrained/google_gemma_2_9b_it_summary.json,release,b91a7056978a73c96007e751859b04e66594f5e7adeff34cdce98c74977716f2,2469,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/google_gemma_3_1b_it_summary.json,testingaase/aase-release/pretrained/google_gemma_3_1b_it_summary.json,release,cb6ba5581099e02d9ac7a6ee44ffa7b5f537a1a55d91ec685387a7849c016457,2505,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/google_gemma_3_4b_it_summary.json,testingaase/aase-release/pretrained/google_gemma_3_4b_it_summary.json,release,5105178068b684aa6b420b786723bd229805debdddb4151e6cd52a252f162d68,1127,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/meta_llama_Llama_3.1_8B_Instruct_summary.json,testingaase/aase-release/pretrained/meta_llama_Llama_3.1_8B_Instruct_summary.json,release,0dfba80e6b5f862f868b43bcd87fef5f6a92025d54ddd528326091ebc865e8df,2486,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/meta_llama_Llama_3.2_1B_Instruct_summary.json,testingaase/aase-release/pretrained/meta_llama_Llama_3.2_1B_Instruct_summary.json,release,09157f6552d7c8dfe9b6daf7584cf76a887e83c11a3225dda43ff5c90cd946ae,2490,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/pretrained/meta_llama_Llama_3.2_3B_Instruct_summary.json,testingaase/aase-release/pretrained/meta_llama_Llama_3.2_3B_Instruct_summary.json,release,0b547378e6a33c430f549a149eafc158ca3ad14ef1298706fd9e19b1e62fb344,2497,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/scripts/debug_aag.py,testingaase/aase-release/scripts/debug_aag.py,release,4a5eae0c72cd7d55daab0bd54507d99eb87053d40cb7d365125ef63dbaf9763e,4265,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/scripts/pretrain_batch.py,testingaase/aase-release/scripts/pretrain_batch.py,release,5937987624e51d0bf180b5ccd00ba70070a74dbbdc334a8ad3c24e5f807c30e1,6361,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/scripts/pretrain_gemma3_fixed.py,testingaase/aase-release/scripts/pretrain_gemma3_fixed.py,release,df27204b40cd5210898cfe6bc5a269e60c463e22a4431ae0c9c47a6cfcd31f36,15040,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/scripts/pretrain_robust.py,testingaase/aase-release/scripts/pretrain_robust.py,release,00432468e5123238d9027556839b9e0afffaff1fc5b7e006b7e7c719dd093b94,37913,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/scripts/recalibrate_v2.py,testingaase/aase-release/scripts/recalibrate_v2.py,release,0ecd65868b7b91d88dc7f3e418c5ff8d392c8cf265774206578b703d0bbe7953,9663,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/servers/aase_server_transformers.py,testingaase/aase-release/servers/aase_server_transformers.py,release,d4348284db2b3b7da008ac3567510689ff442b32065e59f24cd7db6b6aed8acb,11207,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/servers/aase_server_v2.py,testingaase/aase-release/servers/aase_server_v2.py,release,5f74b82d2f8e09c995a8c084aeb1451b0fae217be5e18758d7aaed64a17d79c3,11157,2026-01-03 20:19,copy,"packaged release, preserved intact"
release/aase-release/setup.py,testingaase/aase-release/setup.py,release,e8ed8db78248b66c05b154c98d84d81d83ef380ae7934a67fc33de44bf37bc47,456,2026-01-03 20:19,copy,"packaged release, preserved intact"
runtime/.bash_history,home/glen/.bash_history,home,1d980270be68cd5205e91dc9260ee7e216721a0577b47d9d963b1b6de1de6534,16630,2025-12-31 18:46,copy,canonical runtime (GPU VM home)
runtime/.bash_logout,home/glen/.bash_logout,home,26882b79471c25f945c970f8233d8ce29d54e9d5eedcd2884f88affa84a18f56,220,2022-03-27 11:40,copy,canonical runtime (GPU VM home)
runtime/.bashrc,home/glen/.bashrc,home,75daca31eeda06567fd200d13815787aa7f744351aaf2fc60e79c31145f8669c,3957,2025-12-26 01:24,copy,canonical runtime (GPU VM home)
runtime/.gitconfig,home/glen/.gitconfig,home,2fcf6fcc94b500028b68bce81acd810ea3d5a52e484090d946ca7d7d9b70fa6d,29,2025-12-26 01:32,copy,canonical runtime (GPU VM home)
